file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending
Fur_Elise_fingered,42,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,42,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,42,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,42,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,42,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,43,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,43,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,43,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,43,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,43,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,43,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,43,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,44,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,44,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,44,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,44,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,44,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,45,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,45,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,45,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,45,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,45,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,45,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,46,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,46,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,46,C5,,P1,72,False,8.0,8.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,46,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,46,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,46,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,47,A4,,P1,69,False,13.0,13.0,0,7,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,47,B4,,P1,71,False,2.0,2.0,1,7,0.14285714285714285,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,47,C5,,P1,72,False,1.0,1.0,2,7,0.2857142857142857,0,0.0,0.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,47,D5,,P1,74,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,47,A2,,P1,45,False,-29.0,29.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,47,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,47,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,48,E5,,P1,76,False,19.0,19.0,0,6,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,48,G4,,P1,67,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,48,F5,,P1,77,False,10.0,10.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,48,C3,,P1,48,False,-29.0,29.0,3,6,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,48,G3,,P1,55,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,48,C4,,P1,60,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,49,D5,,P1,74,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,49,F4,,P1,65,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,49,E5,,P1,76,False,11.0,11.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,49,G2,,P1,43,False,-33.0,33.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,49,G3,,P1,55,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,49,B3,,P1,59,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,50,C5,,P1,72,False,13.0,13.0,0,6,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,50,E4,,P1,64,False,-8.0,8.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,50,D5,,P1,74,False,10.0,10.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,50,A2,,P1,45,False,-29.0,29.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,50,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,50,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,51,B4,,P1,71,False,14.0,14.0,0,5,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,51,E4,,P1,64,False,-7.0,7.0,1,5,0.2,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,51,E5,,P1,76,False,12.0,12.0,2,5,0.4,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,51,E2,,P1,40,False,-36.0,36.0,3,5,0.6,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,51,E3,,P1,52,False,12.0,12.0,4,5,0.8,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,52,E5,,P1,76,False,24.0,24.0,0,3,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,52,E6,,P1,88,False,12.0,12.0,1,3,0.3333333333333333,0,0.0,0.0,0,0,1,7,1,0,1,0
Fur_Elise_fingered,52,D#5,,P1,75,False,-13.0,13.0,2,3,0.6666666666666666,0,0.0,0.0,1,0,1,6,1,0,0,1
Fur_Elise_fingered,53,E5,,P1,76,False,1.0,1.0,0,2,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,53,D#5,,P1,75,False,-1.0,1.0,1,2,0.5,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,54,E5,,P1,76,False,1.0,1.0,0,5,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,54,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,54,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,54,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,54,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,55,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,55,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,55,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,55,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,55,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,55,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,56,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,56,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,56,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,56,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,56,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,56,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,57,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,57,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,57,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,57,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,57,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,57,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,57,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,58,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,58,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,58,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,58,D5,,P1,74,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,58,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,0.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,59,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,59,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,59,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,59,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,59,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,59,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,60,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,60,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,60,C5,,P1,72,False,8.0,8.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,60,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,60,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,60,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,61,A4,,P1,69,False,13.0,13.0,0,3,0.0,0,0.0,3.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,61,A2,3.0,P1,45,True,-24.0,24.0,1,3,0.3333333333333333,0,0.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,61,A2,1.0,P1,45,True,0.0,0.0,2,3,0.6666666666666666,0,3.0,1.0,0,1,0,3,0,1,0,0
Fur_Elise_fingered,62,E4,1.0,P1,64,True,19.0,19.0,0,5,0.0,0,1.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,62,G4,2.0,P1,67,True,3.0,3.0,1,5,0.2,0,1.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,62,Bb4,3.0,P1,70,True,3.0,3.0,2,5,0.4,0,2.0,4.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,62,C#5,4.0,P1,73,True,3.0,3.0,3,5,0.6,0,3.0,0.0,1,0,0,6,1,0,1,0
Fur_Elise_fingered,62,A2,,P1,45,False,-28.0,28.0,4,5,0.8,0,4.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,63,F4,1.0,P1,65,True,20.0,20.0,0,8,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,63,A4,2.0,P1,69,True,4.0,4.0,1,8,0.125,0,1.0,5.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,63,D5,5.0,P1,74,True,5.0,5.0,2,8,0.25,0,2.0,2.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,63,C#5,2.0,P1,73,True,-1.0,1.0,3,8,0.375,0,5.0,4.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,63,E5,4.0,P1,76,True,3.0,3.0,4,8,0.5,0,2.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,63,D5,,P1,74,False,-2.0,2.0,5,8,0.625,0,4.0,0.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,63,F5,,P1,77,False,3.0,3.0,6,8,0.75,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,63,A2,,P1,45,False,-32.0,32.0,7,8,0.875,0,0.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,64,G#4,1.0,P1,68,True,23.0,23.0,0,7,0.0,0,0.0,3.0,1,0,1,5,0,0,1,0
Fur_Elise_fingered,64,D5,3.0,P1,74,True,6.0,6.0,1,7,0.14285714285714285,0,1.0,5.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,64,F5,5.0,P1,77,True,3.0,3.0,2,7,0.2857142857142857,0,3.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,64,G#4,,P1,68,False,-9.0,9.0,3,7,0.42857142857142855,0,5.0,0.0,1,0,1,5,0,0,0,1
Fur_Elise_fingered,64,D5,,P1,74,False,6.0,6.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,64,F5,,P1,77,False,3.0,3.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,64,A2,,P1,45,False,-32.0,32.0,6,7,0.8571428571428571,0,0.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,65,A4,1.0,P1,69,True,24.0,24.0,0,4,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,65,C5,2.0,P1,72,True,3.0,3.0,1,4,0.25,0,1.0,4.0,0,0,0,6,0,0,1,0
Fur_Elise_fingered,65,E5,4.0,P1,76,True,4.0,4.0,2,4,0.5,0,2.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,65,A2,,P1,45,False,-31.0,31.0,3,4,0.75,0,4.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,66,F4,1.0,P1,65,True,20.0,20.0,0,8,0.0,0,0.0,5.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,66,D5,5.0,P1,74,True,9.0,9.0,1,8,0.125,0,1.0,1.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,66,E4,1.0,P1,64,True,-10.0,10.0,2,8,0.25,0,5.0,4.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,66,C5,4.0,P1,72,True,8.0,8.0,3,8,0.375,0,1.0,1.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,66,D4,1.0,P1,62,True,-10.0,10.0,4,8,0.5,0,4.0,3.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,66,B4,3.0,P1,71,True,9.0,9.0,5,8,0.625,0,1.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,66,D2,,P1,38,False,-33.0,33.0,6,8,0.75,0,3.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,66,A2,,P1,45,False,7.0,7.0,7,8,0.875,0,0.0,1.0,0,0,0,3,0,1,1,0
Fur_Elise_fingered,67,C4,1.0,P1,60,True,15.0,15.0,0,7,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,67,F#4,2.0,P1,66,True,6.0,6.0,1,7,0.14285714285714285,0,1.0,4.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,67,A4,4.0,P1,69,True,3.0,3.0,2,7,0.2857142857142857,0,2.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,67,C4,,P1,60,False,-9.0,9.0,3,7,0.42857142857142855,0,4.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,67,A4,,P1,69,False,9.0,9.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,67,D#2,,P1,39,False,-30.0,30.0,5,7,0.7142857142857143,0,0.0,0.0,1,0,1,3,0,1,0,1
Fur_Elise_fingered,67,A2,,P1,45,False,6.0,6.0,6,7,0.8571428571428571,0,0.0,1.0,0,0,0,3,0,1,1,0
Fur_Elise_fingered,68,C4,1.0,P1,60,True,15.0,15.0,0,9,0.0,0,0.0,4.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,68,A4,4.0,P1,69,True,9.0,9.0,1,9,0.1111111111111111,0,1.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,68,E4,2.0,P1,64,True,-5.0,5.0,2,9,0.2222222222222222,0,4.0,5.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,68,C5,5.0,P1,72,True,8.0,8.0,3,9,0.3333333333333333,0,2.0,1.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,68,D4,1.0,P1,62,True,-10.0,10.0,4,9,0.4444444444444444,0,5.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,68,B4,5.0,P1,71,True,9.0,9.0,5,9,0.5555555555555556,0,1.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,68,E2,,P1,40,False,-31.0,31.0,6,9,0.6666666666666666,0,5.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,68,A2,,P1,45,False,5.0,5.0,7,9,0.7777777777777778,0,0.0,0.0,0,0,0,3,0,1,1,0
Fur_Elise_fingered,68,G#2,,P1,44,False,-1.0,1.0,8,9,0.8888888888888888,0,0.0,1.0,1,1,0,3,0,1,0,1
Fur_Elise_fingered,69,C4,1.0,P1,60,True,16.0,16.0,0,4,0.0,0,0.0,4.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,69,A4,4.0,P1,69,True,9.0,9.0,1,4,0.25,0,1.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,69,A1,,P1,33,False,-36.0,36.0,2,4,0.5,0,4.0,0.0,0,0,1,2,0,1,0,1
Fur_Elise_fingered,69,A2,,P1,45,False,12.0,12.0,3,4,0.75,0,0.0,0.0,0,0,1,3,0,1,1,0
Fur_Elise_fingered,70,E4,,P1,64,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,70,G4,,P1,67,False,3.0,3.0,1,5,0.2,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,70,Bb4,,P1,70,False,3.0,3.0,2,5,0.4,0,0.0,0.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,70,C#5,,P1,73,False,3.0,3.0,3,5,0.6,0,0.0,0.0,1,0,0,6,1,0,1,0
Fur_Elise_fingered,70,A2,,P1,45,False,-28.0,28.0,4,5,0.8,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,71,F4,,P1,65,False,20.0,20.0,0,8,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,71,A4,,P1,69,False,4.0,4.0,1,8,0.125,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,71,D5,,P1,74,False,5.0,5.0,2,8,0.25,0,0.0,2.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,71,C#5,2.0,P1,73,True,-1.0,1.0,3,8,0.375,0,0.0,4.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,71,E5,4.0,P1,76,True,3.0,3.0,4,8,0.5,0,2.0,3.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,71,D5,3.0,P1,74,True,-2.0,2.0,5,8,0.625,0,4.0,5.0,0,1,0,6,1,0,0,1
Fur_Elise_fingered,71,F5,5.0,P1,77,True,3.0,3.0,6,8,0.75,0,3.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,71,A2,,P1,45,False,-32.0,32.0,7,8,0.875,0,5.0,2.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,72,D5,2.0,P1,74,True,29.0,29.0,0,5,0.0,0,0.0,4.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,72,F5,4.0,P1,77,True,3.0,3.0,1,5,0.2,0,2.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,72,D5,,P1,74,False,-3.0,3.0,2,5,0.4,0,4.0,0.0,0,0,0,6,1,0,0,1
Fur_Elise_fingered,72,F5,,P1,77,False,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,72,A2,,P1,45,False,-32.0,32.0,4,5,0.8,0,0.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,73,D5,1.0,P1,74,True,29.0,29.0,0,3,0.0,0,0.0,3.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,73,F5,3.0,P1,77,True,3.0,3.0,1,3,0.3333333333333333,0,1.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,73,Bb2,,P1,46,False,-31.0,31.0,2,3,0.6666666666666666,0,3.0,1.0,1,0,1,3,0,1,0,1
Fur_Elise_fingered,74,G4,1.0,P1,67,True,21.0,21.0,0,7,0.0,0,0.0,4.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,74,Eb5,4.0,P1,75,True,8.0,8.0,1,7,0.14285714285714285,0,1.0,1.0,1,0,1,6,1,0,1,0
Fur_Elise_fingered,74,F4,1.0,P1,65,True,-10.0,10.0,2,7,0.2857142857142857,0,4.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,74,D5,5.0,P1,74,True,9.0,9.0,3,7,0.42857142857142855,0,1.0,2.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,74,Eb4,2.0,P1,63,True,-11.0,11.0,4,7,0.5714285714285714,0,5.0,5.0,1,0,1,5,0,0,0,1
Fur_Elise_fingered,74,C5,5.0,P1,72,True,9.0,9.0,5,7,0.7142857142857143,0,2.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,74,Bb2,,P1,46,False,-26.0,26.0,6,7,0.8571428571428571,0,5.0,1.0,1,0,1,3,0,1,0,1
Fur_Elise_fingered,75,D4,1.0,P1,62,True,16.0,16.0,0,5,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,75,F4,2.0,P1,65,True,3.0,3.0,1,5,0.2,0,1.0,4.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,75,Bb4,4.0,P1,70,True,5.0,5.0,2,5,0.4,0,2.0,4.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,75,A4,4.0,P1,69,True,-1.0,1.0,3,5,0.6,0,4.0,0.0,0,1,0,5,0,0,0,1
Fur_Elise_fingered,75,Bb2,,P1,46,False,-23.0,23.0,4,5,0.8,0,4.0,1.0,1,0,1,3,0,1,0,1
Fur_Elise_fingered,76,D4,1.0,P1,62,True,16.0,16.0,0,6,0.0,0,0.0,2.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,76,F4,2.0,P1,65,True,3.0,3.0,1,6,0.16666666666666666,0,1.0,3.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,76,G#4,3.0,P1,68,True,3.0,3.0,2,6,0.3333333333333333,0,2.0,3.0,1,0,0,5,0,0,1,0
